user_id,recency,frequency,monetary,r_score,f_score,m_score,rfm_score,customer_segment
U004774,11,6,1531.54,4,4,4,444,忠实用户
U004775,5,11,2229.85,5,5,5,555,冠军用户
U004776,46,3,615.66,1,2,2,122,其他
U004777,90,1,66.36,1,1,1,111,流失用户
U004778,24,8,1946.1,2,5,4,254,其他
U004779,21,3,409.46,2,2,2,222,其他
U004780,49,6,2956.68,1,4,5,145,其他
U004781,6,3,268.96999999999997,4,2,1,421,新用户
U004782,27,1,308.3,2,1,1,211,其他
U004783,77,1,791.48,1,1,3,113,其他
U004784,39,4,1208.94,1,3,3,133,其他
U004785,3,3,643.24,5,2,2,522,其他
U004786,37,3,746.66,2,2,3,223,其他
U004787,67,2,819.84,1,1,3,113,其他
U004788,1,5,1698.3500000000001,5,4,4,544,冠军用户
U004789,25,5,1471.29,2,4,4,244,其他
U004790,54,1,208.22,1,1,1,111,流失用户
U004792,15,5,245.46999999999997,3,4,1,341,其他
U004793,8,5,1095.55,4,4,3,443,其他
U004794,39,3,1017.66,1,2,3,123,其他
U004795,5,6,2228.56,5,4,5,545,冠军用户
U004796,41,3,1674.47,1,2,4,124,其他
U004797,6,9,2756.5,4,5,5,455,冠军用户
U004798,20,5,1235.0299999999997,3,4,3,343,其他
U004799,38,1,299.6,1,1,1,111,流失用户
U004800,20,6,2254.65,3,4,5,345,忠实用户
U004802,15,9,4583.26,3,5,5,355,忠实用户
U004803,4,5,2826.3199999999997,5,4,5,545,冠军用户
U004804,12,3,1261.5500000000002,3,2,4,324,其他
U004805,10,6,1154.1,4,4,3,443,其他
U004808,1,12,2505.1699999999996,5,5,5,555,冠军用户
U004809,18,3,1256.04,3,2,4,324,其他
U004810,9,1,241.36,4,1,1,411,新用户
U004811,4,5,2461.0000000000005,5,4,5,545,冠军用户
U004812,11,1,616.6,4,1,2,412,新用户
U004813,16,5,849.3399999999999,3,4,3,343,其他
U004814,15,1,451.76,3,1,2,312,其他
U004816,78,3,587.41,1,2,2,122,其他
U004817,3,10,1848.9599999999998,5,5,4,554,冠军用户
U004818,24,4,809.03,2,3,3,233,其他
U004819,25,2,329.42,2,1,1,211,其他
U004820,48,2,601.3599999999999,1,1,2,112,流失用户
U004821,8,1,94.6,4,1,1,411,新用户
U004822,7,3,845.29,4,2,3,423,其他
U004823,2,6,603.46,5,4,2,542,其他
U004824,2,14,5686.490000000001,5,5,5,555,冠军用户
U004826,51,1,159.03,1,1,1,111,流失用户
U004827,16,7,2300.87,3,4,5,345,忠实用户
U004828,48,3,1575.1100000000001,1,2,4,124,其他
U004829,12,1,1055.6,3,1,3,313,其他
U004830,5,9,5256.0199999999995,5,5,5,555,冠军用户
U004831,5,2,334.01,5,1,1,511,新用户
U004832,23,2,278.31,2,1,1,211,其他
U004833,16,9,3316.99,3,5,5,355,忠实用户
U004834,43,2,1789.9,1,1,4,114,大客户
U004835,9,5,1510.9800000000002,4,4,4,444,忠实用户
U004836,14,3,191.62,3,2,1,321,需要关怀的用户
U004838,21,2,507.4,2,1,2,212,其他
U004840,9,9,1989.2,4,5,4,454,冠军用户
U004841,81,1,1125.63,1,1,3,113,其他
U004842,5,7,3572.08,5,4,5,545,冠军用户
U004843,1,8,3210.0699999999997,5,5,5,555,冠军用户
U004844,13,8,2383.07,3,5,5,355,忠实用户
U004846,8,3,789.79,4,2,3,423,其他
U004847,3,3,1109.2,5,2,3,523,其他
U004848,1,5,1980.01,5,4,4,544,冠军用户
U004850,2,9,1290.45,5,5,4,554,冠军用户
U004851,4,4,781.8299999999999,5,3,3,533,其他
U004853,16,1,50.77,3,1,1,311,新用户
U004854,24,3,1005.29,2,2,3,223,其他
U004855,20,3,653.4,3,2,2,322,其他
U004856,7,6,2277.56,4,4,5,445,冠军用户
U004858,7,7,2716.66,4,4,5,445,冠军用户
U004859,2,6,1225.7,5,4,3,543,忠实用户
U004860,24,4,1283.17,2,3,4,234,其他
U004861,16,9,2042.38,3,5,4,354,忠实用户
U004862,63,2,259.59000000000003,1,1,1,111,流失用户
U004863,17,2,738.17,3,1,2,312,其他
U004864,55,2,845.6100000000001,1,1,3,113,其他
U004865,28,2,291.05,2,1,1,211,其他
U004866,1,5,837.3000000000001,5,4,3,543,忠实用户
U004868,16,3,221.91000000000003,3,2,1,321,需要关怀的用户
U004869,8,12,2714.4900000000002,4,5,5,455,冠军用户
U004870,2,6,2243.99,5,4,5,545,冠军用户
U004871,3,6,1932.3799999999999,5,4,4,544,冠军用户
U004872,1,12,1626.2699999999998,5,5,4,554,冠军用户
U004873,9,4,1344.0,4,3,4,434,其他
U004874,26,4,382.12,2,3,2,232,其他
U004875,5,8,1865.75,5,5,4,554,冠军用户
U004876,3,8,1447.95,5,5,4,554,冠军用户
U004877,58,2,304.84,1,1,1,111,流失用户
U004878,16,7,1039.5,3,4,3,343,其他
U004879,31,3,455.78999999999996,2,2,2,222,其他
U004880,7,7,1416.08,4,4,4,444,忠实用户
U004881,18,3,563.11,3,2,2,322,其他
U004882,71,1,67.74,1,1,1,111,流失用户
U004883,55,2,733.1800000000001,1,1,2,112,流失用户
U004884,21,3,1880.6,2,2,4,224,其他
U004885,2,2,510.87,5,1,2,512,新用户
U004886,1,3,285.49,5,2,1,521,其他
U004887,34,1,485.31000000000006,2,1,2,212,其他
U004888,4,3,423.85,5,2,2,522,其他
U004889,17,3,776.36,3,2,3,323,其他
U004890,6,11,3281.51,4,5,5,455,冠军用户
U004891,4,3,981.9200000000001,5,2,3,523,其他
U004892,24,6,2116.16,2,4,5,245,其他
U004893,2,8,1170.54,5,5,3,553,其他
U004894,14,4,1334.39,3,3,4,334,其他
U004895,2,9,2770.91,5,5,5,555,冠军用户
U004896,22,2,150.01999999999998,2,1,1,211,其他
U004897,23,5,742.95,2,4,3,243,其他
U004898,4,5,1010.44,5,4,3,543,忠实用户
U004899,19,4,1664.14,3,3,4,334,其他
U004900,19,4,1226.2,3,3,3,333,其他
U004901,12,14,4277.88,3,5,5,355,忠实用户
U004902,2,5,1411.0300000000002,5,4,4,544,冠军用户
U004903,8,6,1895.72,4,4,4,444,忠实用户
U004904,46,2,998.2699999999999,1,1,3,113,其他
U004905,1,2,232.17,5,1,1,511,新用户
U004906,73,2,442.5,1,1,2,112,流失用户
U004907,5,4,1105.14,5,3,3,533,其他
U004908,11,5,608.62,4,4,2,442,其他
U004909,30,2,166.0,2,1,1,211,其他
U004910,3,3,458.68,5,2,2,522,其他
U004911,54,1,268.02,1,1,1,111,流失用户
U004912,17,3,357.18,3,2,1,321,需要关怀的用户
U004913,25,2,1488.55,2,1,4,214,大客户
U004914,61,3,694.45,1,2,2,122,其他
U004915,11,4,410.19000000000005,4,3,2,432,其他
U004916,27,3,1331.44,2,2,4,224,其他
U004917,21,12,2912.3299999999995,2,5,5,255,其他
U004919,27,3,1042.56,2,2,3,223,其他
U004920,6,2,1828.1000000000001,4,1,4,414,其他
U004922,42,2,1391.8700000000001,1,1,4,114,大客户
U004923,16,2,550.95,3,1,2,312,其他
U004924,8,7,2261.41,4,4,5,445,冠军用户
U004925,17,3,496.14,3,2,2,322,其他
U004926,3,6,2384.56,5,4,5,545,冠军用户
U004927,6,14,3775.02,4,5,5,455,冠军用户
U004928,3,13,3325.0200000000004,5,5,5,555,冠军用户
U004929,9,4,853.6700000000001,4,3,3,433,其他
U004930,11,7,823.57,4,4,3,443,其他
U004931,25,1,20.96,2,1,1,211,其他
U004932,1,3,569.89,5,2,2,522,其他
U004933,61,2,287.38,1,1,1,111,流失用户
U004934,2,4,442.83,5,3,2,532,其他
U004935,60,1,776.68,1,1,3,113,其他
U004936,0,7,1995.5800000000002,5,4,4,544,冠军用户
U004937,14,5,1162.86,3,4,3,343,其他
U004938,26,5,2302.13,2,4,5,245,其他
U004939,46,5,1329.99,1,4,4,144,大客户
U004940,38,1,250.74,1,1,1,111,流失用户
U004941,1,4,510.34,5,3,2,532,其他
U004942,3,9,2631.7099999999996,5,5,5,555,冠军用户
U004943,1,12,2144.3199999999997,5,5,5,555,冠军用户
U004944,42,1,428.06,1,1,2,112,流失用户
U004945,8,6,691.8399999999999,4,4,2,442,其他
U004946,30,2,386.06,2,1,2,212,其他
U004947,13,3,1058.96,3,2,3,323,其他
U004948,19,1,447.84,3,1,2,312,其他
U004949,3,5,1063.84,5,4,3,543,忠实用户
U004950,29,5,1219.4999999999998,2,4,3,243,其他
U004951,20,3,251.36,3,2,1,321,需要关怀的用户
U004952,2,4,2689.84,5,3,5,535,其他
U004953,4,4,895.1099999999999,5,3,3,533,其他
U004954,1,7,940.6999999999999,5,4,3,543,忠实用户
U004955,4,9,2588.77,5,5,5,555,冠军用户
U004956,16,3,638.04,3,2,2,322,其他
U004957,46,1,60.46,1,1,1,111,流失用户
U004958,33,4,486.28999999999996,2,3,2,232,其他
U004959,8,6,2516.5999999999995,4,4,5,445,冠军用户
U004960,18,5,673.26,3,4,2,342,其他
U004961,11,5,671.1700000000001,4,4,2,442,其他
U004962,27,2,1835.74,2,1,4,214,大客户
U004963,83,1,426.08,1,1,2,112,流失用户
U004964,9,5,1079.83,4,4,3,443,其他
U004965,71,2,703.39,1,1,2,112,流失用户
U004966,27,3,1094.12,2,2,3,223,其他
U004967,5,12,4916.74,5,5,5,555,冠军用户
U004968,14,4,1087.0100000000002,3,3,3,333,其他
U004969,65,1,22.68,1,1,1,111,流失用户
U004970,20,1,89.56,3,1,1,311,新用户
U004971,6,7,2915.41,4,4,5,445,冠军用户
U004972,5,6,2080.66,5,4,5,545,冠军用户
U004973,19,2,1119.64,3,1,3,313,其他
U004974,13,7,3208.73,3,4,5,345,忠实用户
U004975,31,6,1375.4500000000003,2,4,4,244,其他
U004976,20,3,1222.38,3,2,3,323,其他
U004977,39,4,1204.76,1,3,3,133,其他
U004978,31,5,3035.9900000000002,2,4,5,245,其他
U004979,48,1,454.24,1,1,2,112,流失用户
U004980,7,5,535.78,4,4,2,442,其他
U004981,20,7,1625.17,3,4,4,344,忠实用户
U004982,46,1,500.76,1,1,2,112,流失用户
U004983,42,1,232.92,1,1,1,111,流失用户
U004984,13,9,2636.34,3,5,5,355,忠实用户
U004985,4,4,662.34,5,3,2,532,其他
U004986,4,10,2338.71,5,5,5,555,冠军用户
U004987,7,4,504.65999999999997,4,3,2,432,其他
U004988,19,5,910.25,3,4,3,343,其他
U004989,11,2,446.49,4,1,2,412,新用户
U004990,59,2,157.38,1,1,1,111,流失用户
U004991,5,4,728.35,5,3,2,532,其他
U004992,15,3,264.93000000000006,3,2,1,321,需要关怀的用户
U004993,1,2,463.35,5,1,2,512,新用户
U004994,14,5,1701.5500000000002,3,4,4,344,忠实用户
U004995,5,5,2936.94,5,4,5,545,冠军用户
U004996,2,7,2040.46,5,4,4,544,冠军用户
U004997,5,2,58.650000000000006,5,1,1,511,新用户
U004998,10,4,751.85,4,3,3,433,其他
U004999,1,6,2358.5299999999997,5,4,5,545,冠军用户
U005000,27,4,725.5300000000001,2,3,2,232,其他
U005001,7,2,666.67,4,1,2,412,新用户
U005002,4,9,2200.47,5,5,5,555,冠军用户
U005003,32,1,49.02,2,1,1,211,其他
U005004,1,15,4205.56,5,5,5,555,冠军用户
U005005,19,4,1060.21,3,3,3,333,其他
U005006,7,6,1952.9099999999999,4,4,4,444,忠实用户
U005007,14,4,1018.53,3,3,3,333,其他
U005008,30,3,882.7700000000001,2,2,3,223,其他
U005009,9,2,133.94,4,1,1,411,新用户
U005010,32,1,211.62,2,1,1,211,其他
U005011,0,4,1086.13,5,3,3,533,其他
U005012,15,3,441.06,3,2,2,322,其他
U005013,55,4,645.3199999999999,1,3,2,132,其他
U005014,14,5,631.44,3,4,2,342,其他
U005015,18,2,565.54,3,1,2,312,其他
U005016,31,1,116.9,2,1,1,211,其他
U005017,16,2,85.13,3,1,1,311,新用户
U005018,5,4,478.09,5,3,2,532,其他
U005019,2,6,1797.17,5,4,4,544,冠军用户
U005020,15,3,378.14,3,2,2,322,其他
U005021,6,4,1184.83,4,3,3,433,其他
U005022,13,6,1461.7,3,4,4,344,忠实用户
U005023,8,3,1480.84,4,2,4,424,其他
U005024,31,4,1174.34,2,3,3,233,其他
U005025,19,5,760.08,3,4,3,343,其他
U005026,10,4,956.06,4,3,3,433,其他
U005027,7,3,843.1199999999999,4,2,3,423,其他
U005028,17,3,2190.14,3,2,5,325,其他
U005029,8,3,1361.02,4,2,4,424,其他
U005030,47,2,254.32,1,1,1,111,流失用户
U005032,11,3,683.1800000000001,4,2,2,422,新用户
U005033,7,9,5135.41,4,5,5,455,冠军用户
U005034,67,2,241.1,1,1,1,111,流失用户
U005035,2,2,286.84000000000003,5,1,1,511,新用户
U005036,49,2,482.62,1,1,2,112,流失用户
U005037,67,3,755.3,1,2,3,123,其他
U005038,3,6,1561.15,5,4,4,544,冠军用户
U005039,5,3,1528.94,5,2,4,524,其他
U005040,6,7,1755.7000000000003,4,4,4,444,忠实用户
U005041,19,5,1727.7799999999997,3,4,4,344,忠实用户
U005043,28,7,2180.49,2,4,5,245,其他
U005044,19,8,593.47,3,5,2,352,其他
U005045,22,4,1585.58,2,3,4,234,其他
U005046,15,3,899.3799999999999,3,2,3,323,其他
U005048,16,2,180.16,3,1,1,311,新用户
U005049,6,3,1116.3400000000001,4,2,3,423,其他
U005050,66,2,672.8199999999999,1,1,2,112,流失用户
U005051,16,4,452.18,3,3,2,332,其他
U005052,16,3,1470.8400000000001,3,2,4,324,其他
U005053,12,1,49.66,3,1,1,311,新用户
U005054,4,6,2394.75,5,4,5,545,冠军用户
U005055,2,6,818.95,5,4,3,543,忠实用户
U005056,20,4,1543.8000000000002,3,3,4,334,其他
U005057,0,9,1722.16,5,5,4,554,冠军用户
U005058,37,1,672.34,2,1,2,212,其他
U005059,24,2,190.9,2,1,1,211,其他
U005060,40,3,991.8299999999999,1,2,3,123,其他
U005061,6,7,2455.33,4,4,5,445,冠军用户
U005062,7,4,2309.66,4,3,5,435,忠实用户
U005063,83,2,577.62,1,1,2,112,流失用户
U005064,14,4,821.56,3,3,3,333,其他
U005065,10,2,1437.0,4,1,4,414,其他
U005066,20,5,1517.8899999999999,3,4,4,344,忠实用户
U005067,36,6,1904.8300000000004,2,4,4,244,其他
U005068,1,17,3697.6800000000003,5,5,5,555,冠军用户
U005069,15,2,955.4399999999999,3,1,3,313,其他
U005070,33,1,141.89999999999998,2,1,1,211,其他
U005071,8,2,632.44,4,1,2,412,新用户
U005072,3,2,442.57000000000005,5,1,2,512,新用户
U005073,16,5,1559.5800000000002,3,4,4,344,忠实用户
U005074,23,10,2686.2000000000003,2,5,5,255,其他
U005076,1,6,1346.12,5,4,4,544,冠军用户
U005077,12,5,1874.98,3,4,4,344,忠实用户
U005078,69,2,213.49,1,1,1,111,流失用户
U005079,12,3,958.8299999999999,3,2,3,323,其他
U005081,8,3,1057.73,4,2,3,423,其他
U005082,51,2,482.96999999999997,1,1,2,112,流失用户
U005083,14,4,751.0600000000001,3,3,3,333,其他
U005084,10,2,322.05,4,1,1,411,新用户
U005085,1,2,1264.76,5,1,4,514,其他
U005086,48,3,443.96000000000004,1,2,2,122,其他
U005087,8,1,56.3,4,1,1,411,新用户
U005088,9,3,583.02,4,2,2,422,新用户
U005089,6,6,1895.9900000000002,4,4,4,444,忠实用户
U005090,34,4,693.62,2,3,2,232,其他
U005091,1,7,1025.74,5,4,3,543,忠实用户
U005092,37,1,171.36,2,1,1,211,其他
U005093,61,1,97.48,1,1,1,111,流失用户
U005094,3,3,492.56,5,2,2,522,其他
U005095,20,2,210.53,3,1,1,311,新用户
U005096,5,4,1141.77,5,3,3,533,其他
U005097,5,9,2786.44,5,5,5,555,冠军用户
U005098,11,7,2344.08,4,4,5,445,冠军用户
U005099,21,6,1853.9599999999998,2,4,4,244,其他
U005100,41,1,732.21,1,1,2,112,流失用户
U005101,7,3,476.97,4,2,2,422,新用户
U005103,2,9,1725.28,5,5,4,554,冠军用户
U005105,5,11,2759.01,5,5,5,555,冠军用户
U005106,5,3,392.40000000000003,5,2,2,522,其他
U005107,58,1,404.28,1,1,2,112,流失用户
U005108,6,12,3408.44,4,5,5,455,冠军用户
U005109,17,5,1743.37,3,4,4,344,忠实用户
U005111,8,12,1657.9499999999998,4,5,4,454,冠军用户
U005112,2,8,1437.0,5,5,4,554,冠军用户
U005113,16,2,155.07000000000002,3,1,1,311,新用户
U005114,21,9,2237.9300000000003,2,5,5,255,其他
U005115,5,3,1686.1399999999999,5,2,4,524,其他
U005116,28,3,689.9499999999999,2,2,2,222,其他
U005117,1,8,1537.6799999999998,5,5,4,554,冠军用户
U005118,19,6,1391.6100000000001,3,4,4,344,忠实用户
U005119,41,3,554.01,1,2,2,122,其他
U005120,1,8,1439.3999999999999,5,5,4,554,冠军用户
U005121,39,3,543.04,1,2,2,122,其他
U005122,82,3,780.97,1,2,3,123,其他
U005124,25,2,236.31,2,1,1,211,其他
U005125,2,5,1572.1399999999999,5,4,4,544,冠军用户
U005127,35,4,1372.26,2,3,4,234,其他
U005128,9,10,1361.13,4,5,4,454,冠军用户
U005129,48,1,260.26,1,1,1,111,流失用户
U005130,34,1,448.36,2,1,2,212,其他
U005131,66,5,1389.06,1,4,4,144,大客户
U005134,43,1,54.72,1,1,1,111,流失用户
U005135,5,5,2626.28,5,4,5,545,冠军用户
U005136,26,2,340.98,2,1,1,211,其他
U005137,1,17,3577.14,5,5,5,555,冠军用户
U005138,3,5,1371.1100000000001,5,4,4,544,冠军用户
U005139,4,9,1663.3300000000002,5,5,4,554,冠军用户
U005140,49,5,570.77,1,4,2,142,其他
U005141,4,11,1810.7499999999998,5,5,4,554,冠军用户
U005142,48,3,511.30000000000007,1,2,2,122,其他
U005143,22,3,480.7,2,2,2,222,其他
U005144,12,3,891.1200000000001,3,2,3,323,其他
U005145,83,1,23.01,1,1,1,111,流失用户
U005146,21,2,256.36,2,1,1,211,其他
U005147,20,2,1843.8999999999999,3,1,4,314,其他
U005149,5,12,6741.95,5,5,5,555,冠军用户
U005150,46,1,1153.12,1,1,3,113,其他
U005151,14,6,1328.31,3,4,4,344,忠实用户
U005152,31,2,379.98,2,1,2,212,其他
U005153,13,2,540.16,3,1,2,312,其他
U005154,1,3,735.9300000000001,5,2,2,522,其他
U005155,10,5,1614.48,4,4,4,444,忠实用户
U005156,42,2,341.68,1,1,1,111,流失用户
U005157,2,7,1497.8700000000001,5,4,4,544,冠军用户
U005158,7,6,1916.06,4,4,4,444,忠实用户
U005160,17,2,52.24,3,1,1,311,新用户
U005161,72,1,564.84,1,1,2,112,流失用户
U005162,20,6,1102.46,3,4,3,343,其他
U005163,6,1,257.76,4,1,1,411,新用户
U005164,11,9,3120.32,4,5,5,455,冠军用户
U005165,24,4,699.16,2,3,2,232,其他
U005166,31,1,190.84,2,1,1,211,其他
U005167,23,7,2797.4700000000003,2,4,5,245,其他
U005168,73,1,216.02,1,1,1,111,流失用户
U005169,17,2,146.12,3,1,1,311,新用户
U005170,35,3,314.64,2,2,1,221,其他
U005171,70,3,771.3,1,2,3,123,其他
U005172,2,11,1168.1399999999999,5,5,3,553,其他
U005174,8,6,699.34,4,4,2,442,其他
U005175,1,10,5923.58,5,5,5,555,冠军用户
U005176,50,3,463.21999999999997,1,2,2,122,其他
U005177,30,2,825.99,2,1,3,213,其他
U005178,32,7,2050.86,2,4,5,245,其他
U005179,5,17,3339.85,5,5,5,555,冠军用户
U005180,10,2,276.97,4,1,1,411,新用户
U005181,15,3,374.86,3,2,2,322,其他
U005182,46,6,2084.23,1,4,5,145,其他
U005183,5,10,3932.4600000000005,5,5,5,555,冠军用户
U005185,25,6,767.1700000000001,2,4,3,243,其他
U005186,25,5,1223.91,2,4,3,243,其他
U005187,47,2,227.39,1,1,1,111,流失用户
U005188,46,1,73.11,1,1,1,111,流失用户
U005189,0,6,2717.13,5,4,5,545,冠军用户
U005190,1,6,1170.3400000000001,5,4,3,543,忠实用户
U005191,16,4,1440.94,3,3,4,334,其他
U005193,0,6,2797.74,5,4,5,545,冠军用户
U005194,70,2,627.31,1,1,2,112,流失用户
U005195,7,4,1228.2,4,3,3,433,其他
U005196,11,15,2976.28,4,5,5,455,冠军用户
U005197,8,19,6528.549999999999,4,5,5,455,冠军用户
U005198,17,3,1283.56,3,2,4,324,其他
U005199,23,3,1924.12,2,2,4,224,其他
U005200,15,1,481.24,3,1,2,312,其他
U005201,28,3,544.71,2,2,2,222,其他
U005202,8,6,2790.06,4,4,5,445,冠军用户
U005203,1,5,1388.25,5,4,4,544,冠军用户
U005204,4,3,1315.67,5,2,4,524,其他
U005205,4,7,1316.0199999999998,5,4,4,544,冠军用户
U005206,6,6,1711.47,4,4,4,444,忠实用户
U005207,10,8,2667.5699999999997,4,5,5,455,冠军用户
U005208,12,5,802.17,3,4,3,343,其他
U005209,4,8,1974.21,5,5,4,554,冠军用户
U005210,26,3,590.4300000000001,2,2,2,222,其他
U005211,26,1,64.16,2,1,1,211,其他
U005212,28,1,167.16,2,1,1,211,其他
U005213,43,1,89.56,1,1,1,111,流失用户
U005214,5,13,2228.01,5,5,5,555,冠军用户
U005215,15,9,2145.0299999999997,3,5,5,355,忠实用户
U005216,74,1,87.12,1,1,1,111,流失用户
U005217,0,15,5184.27,5,5,5,555,冠军用户
U005218,1,16,3643.01,5,5,5,555,冠军用户
U005219,51,1,456.92,1,1,2,112,流失用户
U005220,21,4,1933.8000000000002,2,3,4,234,其他
U005221,1,5,534.05,5,4,2,542,其他
U005222,7,3,207.54,4,2,1,421,新用户
U005223,13,3,848.76,3,2,3,323,其他
U005224,20,2,165.4,3,1,1,311,新用户
U005225,7,5,603.8,4,4,2,442,其他
U005226,4,6,2603.1499999999996,5,4,5,545,冠军用户
U005227,80,1,410.28,1,1,2,112,流失用户
U005228,38,3,679.3000000000001,1,2,2,122,其他
U005229,40,2,605.4300000000001,1,1,2,112,流失用户
U005230,38,1,21.78,1,1,1,111,流失用户
U005231,2,5,1113.52,5,4,3,543,忠实用户
U005232,52,3,999.02,1,2,3,123,其他
U005233,33,5,1207.68,2,4,3,243,其他
U005234,1,9,3644.4900000000002,5,5,5,555,冠军用户
U005235,5,2,766.65,5,1,3,513,其他
U005236,4,9,2763.42,5,5,5,555,冠军用户
U005237,8,10,3392.92,4,5,5,455,冠军用户
U005238,52,3,1910.21,1,2,4,124,其他
U005239,9,6,1207.8,4,4,3,443,其他
U005240,67,3,658.62,1,2,2,122,其他
U005241,6,2,447.34,4,1,2,412,新用户
U005242,21,2,104.63,2,1,1,211,其他
U005243,13,3,782.89,3,2,3,323,其他
U005244,81,1,300.56,1,1,1,111,流失用户
U005245,11,7,1621.3500000000001,4,4,4,444,忠实用户
U005246,10,3,735.98,4,2,2,422,新用户
U005247,17,6,2285.78,3,4,5,345,忠实用户
U005248,0,10,2969.2999999999997,5,5,5,555,冠军用户
U005249,12,3,499.90999999999997,3,2,2,322,其他
U005250,4,7,3546.7300000000005,5,4,5,545,冠军用户
U005251,20,3,3164.07,3,2,5,325,其他
U005252,3,2,430.74,5,1,2,512,新用户
U005253,25,4,514.5,2,3,2,232,其他
U005254,49,1,144.0,1,1,1,111,流失用户
U005255,4,9,2087.08,5,5,5,555,冠军用户
U005256,8,11,2684.59,4,5,5,455,冠军用户
U005257,20,1,235.35,3,1,1,311,新用户
U005258,82,2,346.87,1,1,1,111,流失用户
U005259,0,3,311.84000000000003,5,2,1,521,其他
U005260,46,1,923.74,1,1,3,113,其他
U005261,9,5,1556.22,4,4,4,444,忠实用户
U005262,32,3,283.33,2,2,1,221,其他
U005264,0,8,2462.94,5,5,5,555,冠军用户
U005265,32,2,228.39,2,1,1,211,其他
U005266,47,3,873.07,1,2,3,123,其他
U005267,9,3,856.1699999999998,4,2,3,423,其他
U005268,7,4,1608.61,4,3,4,434,其他
U005269,30,4,2847.7699999999995,2,3,5,235,其他
U005270,1,9,1219.17,5,5,3,553,其他
U005271,37,3,788.5999999999999,2,2,3,223,其他
U005273,3,4,730.6800000000001,5,3,2,532,其他
U005274,9,5,896.09,4,4,3,443,其他
U005276,1,11,2007.7499999999998,5,5,4,554,冠军用户
U005277,8,3,538.32,4,2,2,422,新用户
U005278,5,7,2207.19,5,4,5,545,冠军用户
U005279,46,1,405.54,1,1,2,112,流失用户
U005280,14,7,2175.4900000000002,3,4,5,345,忠实用户
U005281,1,4,788.1500000000001,5,3,3,533,其他
U005282,36,3,546.05,2,2,2,222,其他
U005283,44,3,503.4599999999999,1,2,2,122,其他
U005284,2,9,2426.31,5,5,5,555,冠军用户
U005285,12,3,878.44,3,2,3,323,其他
U005286,10,6,2383.51,4,4,5,445,冠军用户
U005287,5,5,1147.87,5,4,3,543,忠实用户
U005288,13,10,2585.54,3,5,5,355,忠实用户
U005289,18,1,213.51,3,1,1,311,新用户
U005290,14,6,1952.9299999999998,3,4,4,344,忠实用户
U005291,24,2,372.72,2,1,2,212,其他
