order_id,user_id,product_id,quantity,unit_price,total_amount,order_time,status,payment_method
O00016303,U003895,P00062,2,386.51,386.51,2025-03-26 06:45:37.673423,pending,wechat_pay
O00016304,U003895,P00026,3,10.02,10.02,2025-05-08 01:59:37.673423,pending,alipay
O00016305,U003895,P00139,2,134.85,404.54999999999995,2025-03-18 08:02:37.673423,pending,alipay
O00016306,U003895,P00004,3,125.19,250.38,2025-04-02 00:19:37.673423,pending,wechat_pay
O00016307,U003897,P00003,4,142.7,570.8,2025-04-03 10:23:37.673423,pending,alipay
O00016308,U003897,P00484,3,13.05,52.2,2025-03-19 05:02:37.673423,pending,alipay
O00016309,U003897,P00193,4,125.34,376.02,2025-04-02 06:33:37.673423,pending,alipay
O00016310,U003897,P00232,4,224.82,899.28,2025-04-14 04:47:37.673423,completed,alipay
O00016311,U003897,P00361,4,13.24,13.24,2025-05-18 16:18:37.673423,pending,alipay
O00016312,U003897,P00067,3,79.95,319.8,2025-04-15 05:29:37.673423,pending,wechat_pay
O00016313,U003897,P00347,4,64.38,193.14,2025-05-05 22:51:37.673423,pending,alipay
O00016314,U003899,P00172,2,94.29,188.58,2025-05-05 08:19:37.673423,pending,alipay
O00016315,U003900,P00234,1,452.24,452.24,2025-05-26 05:23:37.673423,cancelled,wechat_pay
O00016316,U003900,P00282,2,119.45,358.35,2025-04-23 03:11:37.673423,completed,wechat_pay
O00016317,U003900,P00053,3,68.59,205.77,2025-04-24 17:58:37.673423,pending,alipay
O00016318,U003900,P00299,4,55.76,55.76,2025-05-25 20:02:37.673423,pending,alipay
O00016319,U003901,P00185,4,38.13,152.52,2025-05-31 12:23:37.673423,pending,wechat_pay
O00016320,U003902,P00113,4,121.68,486.72,2025-04-23 17:23:37.673423,pending,alipay
O00016321,U003902,P00173,1,134.76,404.28,2025-04-28 19:47:37.673423,pending,credit_card
O00016322,U003903,P00028,3,10.98,32.94,2025-05-28 11:53:37.673423,completed,alipay
O00016323,U003903,P00124,2,50.99,152.97,2025-05-16 13:40:37.673423,cancelled,wechat_pay
O00016324,U003903,P00260,4,442.32,1769.28,2025-05-08 01:25:37.673423,pending,credit_card
O00016325,U003903,P00370,2,266.67,533.34,2025-05-23 15:50:37.673423,cancelled,wechat_pay
O00016326,U003904,P00346,2,115.34,230.68,2025-05-17 11:22:37.673423,completed,alipay
O00016327,U003904,P00177,2,75.14,75.14,2025-03-08 22:40:37.673423,pending,credit_card
O00016328,U003904,P00001,2,27.65,110.6,2025-05-23 03:17:37.673423,cancelled,wechat_pay
O00016329,U003904,P00271,2,246.06,246.06,2025-04-17 01:06:37.673423,pending,wechat_pay
O00016330,U003904,P00079,1,160.62,160.62,2025-05-12 23:21:37.673423,cancelled,wechat_pay
O00016331,U003905,P00324,4,208.97,417.94,2025-04-07 13:02:37.673423,pending,credit_card
O00016332,U003905,P00370,4,266.67,266.67,2025-05-27 20:34:37.673423,cancelled,wechat_pay
O00016333,U003905,P00136,2,129.34,388.02,2025-05-09 20:49:37.673423,completed,alipay
O00016334,U003906,P00098,3,60.34,60.34,2025-04-23 15:47:37.673423,completed,alipay
O00016335,U003906,P00479,3,50.46,201.84,2025-04-25 15:17:37.673423,completed,alipay
O00016336,U003906,P00341,4,96.85,387.4,2025-05-27 14:02:37.673423,cancelled,credit_card
O00016337,U003906,P00389,2,37.62,150.48,2025-04-18 13:26:37.673423,cancelled,credit_card
O00016338,U003906,P00078,2,96.38,192.76,2025-05-01 14:18:37.673423,pending,wechat_pay
O00016339,U003906,P00362,1,72.97,72.97,2025-04-09 07:17:37.673423,pending,credit_card
O00016340,U003907,P00067,3,79.95,239.85000000000002,2025-05-18 03:45:37.673423,cancelled,alipay
O00016341,U003907,P00217,1,17.75,35.5,2025-04-29 03:19:37.673423,cancelled,wechat_pay
O00016342,U003907,P00023,3,178.19,178.19,2025-05-26 10:44:37.673423,cancelled,alipay
O00016343,U003907,P00210,4,19.14,57.42,2025-03-07 16:01:37.673423,pending,credit_card
O00016344,U003908,P00333,2,356.6,356.6,2025-06-03 11:00:37.673423,cancelled,wechat_pay
O00016345,U003908,P00230,2,113.76,113.76,2025-05-30 02:48:37.673423,pending,credit_card
O00016346,U003908,P00071,4,108.6,108.6,2025-05-30 16:19:37.673423,pending,wechat_pay
O00016347,U003909,P00231,4,43.09,172.36,2025-04-18 15:42:37.673423,pending,wechat_pay
O00016348,U003909,P00196,2,161.52,161.52,2025-05-29 01:08:37.673423,pending,credit_card
O00016349,U003909,P00287,4,104.85,314.54999999999995,2025-04-01 18:32:37.673423,completed,wechat_pay
O00016350,U003909,P00291,3,123.14,246.28,2025-03-20 20:31:37.673423,cancelled,credit_card
O00016351,U003909,P00349,4,149.28,149.28,2025-05-06 16:22:37.673423,pending,credit_card
O00016352,U003909,P00355,3,71.17,213.51,2025-04-12 05:00:37.673423,pending,alipay
O00016353,U003910,P00156,3,36.82,147.28,2025-03-11 19:03:37.673423,pending,wechat_pay
O00016354,U003910,P00372,4,175.46,350.92,2025-03-24 21:41:37.673423,pending,wechat_pay
O00016355,U003911,P00122,4,84.78,84.78,2025-03-17 06:23:37.673423,pending,alipay
O00016356,U003911,P00075,3,68.43,136.86,2025-05-12 18:50:37.673423,pending,wechat_pay
O00016357,U003911,P00351,1,95.17,285.51,2025-05-08 20:17:37.673423,pending,wechat_pay
O00016358,U003911,P00101,2,19.14,19.14,2025-03-31 03:12:37.673423,completed,alipay
O00016359,U003911,P00353,1,288.28,864.8399999999999,2025-03-31 01:28:37.673423,pending,wechat_pay
O00016360,U003911,P00258,4,24.46,48.92,2025-06-03 21:06:37.673423,pending,wechat_pay
O00016361,U003911,P00190,4,241.43,482.86,2025-05-31 11:52:37.673423,pending,credit_card
O00016362,U003912,P00267,2,178.53,178.53,2025-05-04 19:40:37.673423,pending,alipay
O00016363,U003912,P00314,1,166.01,332.02,2025-05-26 16:30:37.673423,cancelled,wechat_pay
O00016364,U003913,P00035,2,135.45,135.45,2025-05-22 04:12:37.673423,pending,alipay
O00016365,U003913,P00232,3,224.82,674.46,2025-04-21 22:50:37.673423,pending,wechat_pay
O00016366,U003914,P00095,2,38.1,76.2,2025-04-21 14:18:37.673423,pending,alipay
O00016367,U003914,P00475,3,375.21,1500.84,2025-05-08 12:59:37.673423,cancelled,wechat_pay
O00016368,U003914,P00470,1,179.06,716.24,2025-04-20 05:14:37.673423,cancelled,credit_card
O00016369,U003914,P00324,1,208.97,417.94,2025-04-28 23:04:37.673423,cancelled,alipay
O00016370,U003914,P00014,3,28.63,85.89,2025-05-29 12:52:37.673423,cancelled,wechat_pay
O00016371,U003914,P00087,2,500.21,2000.84,2025-05-27 11:55:37.673423,pending,wechat_pay
O00016372,U003914,P00456,4,69.43,138.86,2025-05-02 19:11:37.673423,pending,credit_card
O00016373,U003915,P00236,2,80.41,160.82,2025-04-28 13:21:37.673423,cancelled,credit_card
O00016374,U003915,P00385,4,46.73,140.19,2025-03-22 22:38:37.673423,cancelled,alipay
O00016375,U003915,P00063,1,279.74,1118.96,2025-04-08 19:14:37.673423,cancelled,wechat_pay
O00016376,U003915,P00205,1,27.59,27.59,2025-03-12 00:15:37.673423,pending,wechat_pay
O00016377,U003915,P00182,3,47.21,188.84,2025-04-20 10:43:37.673423,pending,credit_card
O00016378,U003916,P00039,4,51.34,154.02,2025-05-13 06:03:37.673423,pending,alipay
O00016379,U003916,P00293,1,11.47,22.94,2025-03-29 16:28:37.673423,pending,alipay
O00016380,U003916,P00089,3,204.85,204.85,2025-05-18 11:07:37.673423,cancelled,alipay
O00016381,U003916,P00197,3,85.92,85.92,2025-04-02 14:51:37.673423,pending,alipay
O00016382,U003916,P00499,2,185.74,371.48,2025-04-08 04:54:37.673423,pending,wechat_pay
O00016383,U003917,P00479,2,50.46,201.84,2025-04-09 03:16:37.673423,cancelled,alipay
O00016384,U003917,P00222,1,74.89,74.89,2025-05-01 16:15:37.673423,completed,credit_card
O00016385,U003917,P00331,1,44.78,44.78,2025-06-04 17:27:37.673423,pending,alipay
O00016386,U003917,P00152,4,28.15,84.44999999999999,2025-05-16 14:28:37.673423,pending,wechat_pay
O00016387,U003918,P00091,1,78.57,235.70999999999998,2025-04-03 02:11:37.673423,pending,alipay
O00016388,U003918,P00009,4,19.89,19.89,2025-05-01 15:14:37.673423,completed,alipay
O00016389,U003918,P00307,1,40.72,162.88,2025-04-23 01:40:37.673423,pending,alipay
O00016390,U003919,P00253,4,47.3,189.2,2025-05-10 19:00:37.673423,pending,alipay
O00016391,U003920,P00321,4,121.08,242.16,2025-04-25 14:46:37.673423,completed,wechat_pay
O00016392,U003920,P00010,3,13.62,54.48,2025-03-27 02:07:37.673423,completed,wechat_pay
O00016393,U003920,P00393,3,300.7,1202.8,2025-04-13 14:39:37.673423,completed,alipay
O00016394,U003920,P00435,3,54.78,54.78,2025-04-02 21:36:37.673423,pending,alipay
O00016395,U003920,P00488,3,103.31,413.24,2025-03-16 21:28:37.673423,completed,wechat_pay
O00016396,U003921,P00105,2,33.75,135.0,2025-04-09 00:55:37.673423,pending,wechat_pay
O00016397,U003921,P00043,1,168.53,337.06,2025-05-06 05:12:37.673423,pending,wechat_pay
O00016398,U003921,P00180,1,24.17,72.51,2025-05-29 08:43:37.673423,pending,credit_card
O00016399,U003921,P00020,4,24.37,24.37,2025-05-29 17:39:37.673423,cancelled,wechat_pay
O00016400,U003921,P00065,2,77.64,77.64,2025-04-07 09:00:37.673423,pending,alipay
O00016401,U003921,P00169,2,128.44,385.32,2025-05-10 22:49:37.673423,cancelled,alipay
O00016402,U003921,P00319,2,42.45,42.45,2025-04-19 10:19:37.673423,pending,credit_card
O00016403,U003922,P00360,3,103.8,415.2,2025-04-04 06:17:37.673423,pending,alipay
O00016404,U003922,P00464,4,97.83,97.83,2025-05-18 08:21:37.673423,pending,credit_card
O00016405,U003922,P00209,3,105.01,210.02,2025-03-17 22:10:37.673423,cancelled,wechat_pay
O00016406,U003922,P00482,1,35.95,143.8,2025-03-09 20:22:37.673423,cancelled,wechat_pay
O00016407,U003923,P00406,4,118.5,355.5,2025-05-14 00:30:37.673423,cancelled,alipay
O00016408,U003923,P00393,2,300.7,902.0999999999999,2025-04-02 03:59:37.673423,completed,alipay
O00016409,U003923,P00460,2,12.53,37.589999999999996,2025-04-18 23:12:37.673423,pending,alipay
O00016410,U003925,P00308,4,210.44,420.88,2025-03-17 12:05:37.673423,pending,credit_card
O00016411,U003925,P00404,3,127.82,127.82,2025-04-18 05:55:37.673423,cancelled,alipay
O00016412,U003925,P00014,2,28.63,85.89,2025-05-13 03:33:37.673423,pending,alipay
O00016413,U003925,P00490,3,25.35,101.4,2025-04-13 08:07:37.673423,pending,wechat_pay
O00016414,U003925,P00381,2,180.0,540.0,2025-05-18 03:29:37.673423,completed,wechat_pay
O00016415,U003925,P00218,1,136.8,410.40000000000003,2025-03-28 09:09:37.673423,cancelled,wechat_pay
O00016416,U003925,P00160,4,64.49,64.49,2025-05-20 04:28:37.673423,pending,credit_card
O00016417,U003926,P00245,1,45.51,91.02,2025-05-02 16:40:37.673423,pending,wechat_pay
O00016418,U003926,P00240,4,46.25,46.25,2025-05-20 07:01:37.673423,cancelled,credit_card
O00016419,U003927,P00099,1,10.48,10.48,2025-05-18 12:42:37.673423,cancelled,credit_card
O00016420,U003927,P00403,3,30.14,90.42,2025-03-29 02:25:37.673423,cancelled,credit_card
O00016421,U003927,P00333,4,356.6,1069.8000000000002,2025-04-08 11:41:37.673423,completed,credit_card
O00016422,U003928,P00021,4,40.76,122.28,2025-05-02 01:32:37.673423,cancelled,alipay
O00016423,U003928,P00080,1,148.89,446.66999999999996,2025-05-22 02:50:37.673423,pending,alipay
O00016424,U003928,P00080,2,148.89,148.89,2025-05-13 05:02:37.673423,pending,credit_card
O00016425,U003928,P00139,2,134.85,134.85,2025-04-25 05:12:37.673423,cancelled,alipay
O00016426,U003928,P00333,1,356.6,1069.8000000000002,2025-05-22 20:38:37.673423,pending,alipay
O00016427,U003928,P00236,3,80.41,80.41,2025-05-08 14:47:37.673423,pending,alipay
O00016428,U003928,P00244,1,83.93,167.86,2025-05-02 16:06:37.673423,pending,alipay
O00016429,U003928,P00123,4,79.05,316.2,2025-05-27 20:35:37.673423,cancelled,wechat_pay
O00016430,U003929,P00186,2,49.19,147.57,2025-05-02 05:09:37.673423,cancelled,alipay
O00016431,U003929,P00465,2,68.65,68.65,2025-04-10 16:02:37.673423,cancelled,credit_card
O00016432,U003929,P00302,2,172.28,344.56,2025-04-10 12:02:37.673423,completed,wechat_pay
O00016433,U003929,P00105,1,33.75,33.75,2025-04-28 14:06:37.673423,completed,credit_card
O00016434,U003929,P00052,1,138.39,415.16999999999996,2025-04-05 23:01:37.673423,pending,credit_card
O00016435,U003929,P00163,4,47.96,143.88,2025-03-26 17:48:37.673423,pending,credit_card
O00016436,U003929,P00298,3,52.11,156.32999999999998,2025-05-18 03:56:37.673423,completed,alipay
O00016437,U003930,P00148,4,39.56,158.24,2025-06-02 23:37:37.673423,cancelled,alipay
O00016438,U003930,P00383,2,63.36,190.07999999999998,2025-04-10 18:34:37.673423,pending,wechat_pay
O00016439,U003930,P00151,1,251.99,1007.96,2025-04-09 13:08:37.673423,pending,wechat_pay
O00016440,U003932,P00054,1,24.15,96.6,2025-03-08 01:46:37.673423,cancelled,alipay
O00016441,U003932,P00152,3,28.15,112.6,2025-03-22 00:56:37.673423,pending,alipay
O00016442,U003932,P00136,4,129.34,388.02,2025-06-03 13:07:37.673423,pending,alipay
O00016443,U003932,P00225,2,67.77,135.54,2025-04-03 04:28:37.673423,completed,alipay
O00016444,U003932,P00016,1,225.88,677.64,2025-06-04 10:50:37.673423,pending,alipay
O00016445,U003932,P00002,2,29.23,58.46,2025-06-01 01:48:37.673423,pending,credit_card
O00016446,U003932,P00230,2,113.76,455.04,2025-05-02 07:23:37.673423,completed,alipay
O00016447,U003933,P00221,1,12.17,36.51,2025-03-26 10:17:37.673423,pending,wechat_pay
O00016448,U003933,P00430,4,162.32,324.64,2025-03-15 06:17:37.673423,cancelled,wechat_pay
O00016449,U003933,P00256,1,130.13,130.13,2025-05-07 12:08:37.673423,cancelled,wechat_pay
O00016450,U003933,P00366,4,42.47,42.47,2025-03-14 19:40:37.673423,pending,credit_card
O00016451,U003933,P00449,4,57.53,172.59,2025-04-15 23:09:37.673423,pending,credit_card
O00016452,U003933,P00162,4,27.28,109.12,2025-04-22 08:20:37.673423,pending,alipay
O00016453,U003934,P00151,1,251.99,251.99,2025-04-12 17:49:37.673423,cancelled,alipay
O00016454,U003934,P00380,1,12.18,24.36,2025-06-04 14:58:37.673423,cancelled,alipay
O00016455,U003934,P00145,2,51.37,154.10999999999999,2025-06-01 14:55:37.673423,completed,wechat_pay
O00016456,U003935,P00438,1,142.71,142.71,2025-05-16 21:21:37.673423,cancelled,credit_card
O00016457,U003936,P00344,2,47.71,47.71,2025-05-21 13:00:37.673423,pending,credit_card
O00016458,U003936,P00401,2,86.38,259.14,2025-05-30 07:56:37.673423,pending,alipay
O00016459,U003937,P00402,3,26.5,53.0,2025-05-22 23:43:37.673423,pending,alipay
O00016460,U003937,P00068,4,38.32,76.64,2025-04-05 04:13:37.673423,completed,alipay
O00016461,U003938,P00213,4,156.36,156.36,2025-05-02 22:19:37.673423,pending,credit_card
O00016462,U003938,P00146,1,108.3,433.2,2025-05-28 10:18:37.673423,pending,wechat_pay
O00016463,U003938,P00429,1,35.06,140.24,2025-05-14 22:50:37.673423,cancelled,alipay
O00016464,U003938,P00040,4,151.96,151.96,2025-04-01 13:18:37.673423,pending,alipay
O00016465,U003939,P00273,2,134.47,134.47,2025-04-04 03:42:37.673423,pending,alipay
O00016466,U003939,P00034,4,20.62,20.62,2025-05-12 07:16:37.673423,completed,alipay
O00016467,U003939,P00041,2,154.15,154.15,2025-04-24 07:31:37.673423,completed,wechat_pay
O00016468,U003939,P00176,3,39.78,39.78,2025-03-31 17:43:37.673423,pending,alipay
O00016469,U003940,P00121,1,11.89,47.56,2025-03-15 17:42:37.673423,pending,credit_card
O00016470,U003940,P00120,3,30.56,122.24,2025-05-31 00:39:37.673423,completed,wechat_pay
O00016471,U003940,P00111,2,17.03,51.09,2025-03-09 07:29:37.673423,pending,credit_card
O00016472,U003940,P00392,4,239.84,239.84,2025-05-04 19:41:37.673423,pending,credit_card
O00016473,U003940,P00091,2,78.57,314.28,2025-04-17 20:14:37.673423,completed,wechat_pay
O00016474,U003940,P00163,2,47.96,191.84,2025-05-24 02:09:37.673423,pending,wechat_pay
O00016475,U003940,P00447,2,227.92,227.92,2025-03-09 13:28:37.673423,pending,credit_card
O00016476,U003940,P00047,3,121.16,484.64,2025-03-23 11:35:37.673423,pending,alipay
O00016477,U003940,P00171,2,43.27,173.08,2025-03-28 04:49:37.673423,pending,alipay
O00016478,U003940,P00298,4,52.11,208.44,2025-04-15 14:00:37.673423,pending,alipay
O00016479,U003941,P00072,1,223.95,671.8499999999999,2025-05-18 15:27:37.673423,cancelled,alipay
O00016480,U003941,P00069,3,99.78,199.56,2025-03-27 08:04:37.673423,pending,alipay
O00016481,U003942,P00165,3,46.35,46.35,2025-04-07 22:58:37.673423,cancelled,wechat_pay
O00016482,U003942,P00436,2,155.39,621.56,2025-04-29 09:05:37.673423,pending,alipay
O00016483,U003942,P00393,1,300.7,902.0999999999999,2025-05-14 17:59:37.673423,pending,credit_card
O00016484,U003943,P00438,1,142.71,142.71,2025-04-13 17:23:37.673423,pending,wechat_pay
O00016485,U003943,P00369,4,61.55,246.2,2025-03-21 13:19:37.673423,pending,wechat_pay
O00016486,U003943,P00026,1,10.02,10.02,2025-05-15 11:42:37.673423,pending,credit_card
O00016487,U003943,P00433,2,42.84,171.36,2025-05-07 00:54:37.673423,pending,alipay
O00016488,U003944,P00312,4,84.04,252.12,2025-04-29 09:37:37.673423,pending,wechat_pay
O00016489,U003945,P00058,2,22.85,22.85,2025-05-31 16:40:37.673423,completed,credit_card
O00016490,U003945,P00034,1,20.62,41.24,2025-03-29 01:47:37.673423,pending,wechat_pay
O00016491,U003945,P00029,3,173.47,173.47,2025-03-14 19:00:37.673423,completed,wechat_pay
O00016492,U003946,P00365,1,122.79,245.58,2025-05-11 03:24:37.673423,pending,alipay
O00016493,U003946,P00480,1,125.51,125.51,2025-05-25 13:56:37.673423,completed,wechat_pay
O00016494,U003946,P00354,3,27.3,81.9,2025-04-21 03:06:37.673423,cancelled,alipay
O00016495,U003947,P00107,4,423.0,423.0,2025-03-27 09:51:37.673423,completed,alipay
O00016496,U003947,P00059,3,239.33,717.99,2025-04-24 06:00:37.673423,completed,credit_card
O00016497,U003948,P00220,1,132.36,132.36,2025-04-02 10:51:37.673423,completed,credit_card
O00016498,U003948,P00226,1,471.5,1414.5,2025-05-22 02:51:37.673423,pending,alipay
O00016499,U003949,P00146,4,108.3,108.3,2025-03-18 12:33:37.673423,cancelled,wechat_pay
O00016500,U003949,P00263,1,76.23,152.46,2025-03-26 04:52:37.673423,completed,alipay
O00016501,U003949,P00322,1,231.37,462.74,2025-05-08 04:26:37.673423,pending,alipay
O00016502,U003949,P00406,1,118.5,118.5,2025-03-07 17:56:37.673423,cancelled,alipay
O00016503,U003950,P00483,1,150.09,150.09,2025-04-23 07:53:37.673423,pending,alipay
O00016504,U003950,P00119,2,64.22,192.66,2025-03-22 09:00:37.673423,cancelled,wechat_pay
O00016505,U003950,P00013,4,13.6,27.2,2025-04-16 01:47:37.673423,completed,credit_card
O00016506,U003950,P00467,4,47.45,47.45,2025-05-21 12:04:37.673423,cancelled,credit_card
O00016507,U003950,P00266,3,40.94,122.82,2025-05-18 01:32:37.673423,pending,credit_card
O00016508,U003951,P00276,3,69.09,276.36,2025-05-10 07:03:37.673423,completed,credit_card
O00016509,U003951,P00029,4,173.47,173.47,2025-05-21 06:06:37.673423,cancelled,credit_card
O00016510,U003951,P00150,2,34.27,34.27,2025-04-25 10:03:37.673423,pending,alipay
O00016511,U003952,P00012,2,250.38,500.76,2025-04-09 09:00:37.673423,pending,credit_card
O00016512,U003952,P00425,3,36.69,36.69,2025-03-17 12:45:37.673423,pending,alipay
O00016513,U003952,P00472,4,23.79,71.37,2025-03-18 16:35:37.673423,pending,credit_card
O00016514,U003952,P00202,3,102.57,205.14,2025-03-20 04:20:37.673423,pending,wechat_pay
O00016515,U003952,P00142,4,85.26,255.78000000000003,2025-05-27 17:47:37.673423,pending,alipay
O00016516,U003952,P00266,3,40.94,81.88,2025-03-30 12:34:37.673423,completed,credit_card
O00016517,U003952,P00025,1,26.9,107.6,2025-05-28 02:38:37.673423,completed,credit_card
O00016518,U003952,P00104,1,117.59,470.36,2025-05-11 02:18:37.673423,pending,wechat_pay
O00016519,U003952,P00289,1,39.62,39.62,2025-05-13 03:39:37.673423,pending,alipay
O00016520,U003952,P00353,4,288.28,288.28,2025-05-26 16:28:37.673423,pending,wechat_pay
O00016521,U003952,P00367,4,99.76,199.52,2025-04-22 12:56:37.673423,cancelled,credit_card
O00016522,U003952,P00104,3,117.59,235.18,2025-03-26 05:59:37.673423,pending,alipay
O00016523,U003952,P00056,1,37.54,37.54,2025-04-17 23:48:37.673423,pending,credit_card
O00016524,U003952,P00460,1,12.53,37.589999999999996,2025-04-05 02:14:37.673423,completed,wechat_pay
O00016525,U003952,P00122,3,84.78,254.34,2025-06-02 22:48:37.673423,cancelled,alipay
O00016526,U003952,P00480,4,125.51,251.02,2025-03-14 14:39:37.673423,cancelled,wechat_pay
O00016527,U003952,P00453,2,82.51,82.51,2025-06-01 21:29:37.673423,cancelled,credit_card
